Ensembl Gene ID	HGNC symbol
ENSG00000187994	RINL
ENSG00000175449	RFESD
ENSG00000164941	INTS8
ENSG00000206433	LST1
ENSG00000068903	SIRT2
ENSG00000196458	ZNF605
ENSG00000155008	APOOL
ENSG00000145757	SPATA9
ENSG00000136878	USP20
ENSG00000206344	HCG27
ENSG00000241837	ATP5O
ENSG00000206430	NCR3
ENSG00000198393	ZNF26
ENSG00000057657	PRDM1
ENSG00000089250	NOS1
ENSG00000217261	POM121L4P
ENSG00000204525	HLA-C
ENSG00000241973	PI4KA
ENSG00000198040	ZNF84
ENSG00000164292	RHOBTB3
ENSG00000104825	NFKBIB
ENSG00000205899	BHLHA9
ENSG00000119446	RBM18
ENSG00000022567	SLC45A4
ENSG00000262484	
ENSG00000143199	ADCY10
ENSG00000148187	MRRF
ENSG00000104835	FBXO17
ENSG00000104835	SARS2
ENSG00000184811	TUSC5
ENSG00000164081	TEX264
ENSG00000108953	YWHAE
ENSG00000128626	MRPS12
ENSG00000161243	FBXO27
ENSG00000183760	
ENSG00000136682	CBWD2
ENSG00000171435	KSR2
ENSG00000130669	PAK4
ENSG00000187239	FNBP1
ENSG00000257929	
ENSG00000188505	NCCRP1
ENSG00000206428	AIF1
ENSG00000179751	SYCN
ENSG00000197110	IL28B
ENSG00000183709	IL28A
ENSG00000182393	IL29
ENSG00000162496	DHRS3
ENSG00000128011	LRFN1
ENSG00000184788	SATL1
ENSG00000130755	GMFG
ENSG00000215750	
ENSG00000179134	SAMD4B
ENSG00000147180	ZNF711
ENSG00000206427	PRRC2A
ENSG00000260259	
ENSG00000158792	SPATA2L
ENSG00000196387	ZNF140
ENSG00000006712	PAF1
ENSG00000124429	POF1B
ENSG00000075399	C16orf7
ENSG00000063322	MED29
ENSG00000254019	
ENSG00000175305	CCNE2
ENSG00000204882	GPR20
ENSG00000057663	ATG5
ENSG00000128016	ZFP36
ENSG00000184489	PTP4A3
ENSG00000243927	MRPS6
ENSG00000090924	PLEKHG2
ENSG00000198743	SLC5A3
ENSG00000167193	CRK
ENSG00000204518	AADACL4
ENSG00000115226	FNDC4
ENSG00000188984	AADACL3
ENSG00000164082	GRM2
ENSG00000111445	RFC5
ENSG00000156384	SFR1
ENSG00000230344	
ENSG00000099937	SERPIND1
ENSG00000116996	ZP4
ENSG00000159197	KCNE2
ENSG00000099940	SNAP29
ENSG00000105193	RPS16
ENSG00000205670	FAM165B
ENSG00000213922	
ENSG00000197879	MYO1C
ENSG00000099942	CRKL
ENSG00000196235	SUPT5H
ENSG00000173221	GLRX
ENSG00000234745	HLA-B
ENSG00000183773	AIFM3
ENSG00000158805	ZNF276
ENSG00000138639	ARHGAP24
ENSG00000105197	TIMM50
ENSG00000090932	DLL3
ENSG00000157330	C1orf158
ENSG00000236882	C5orf27
ENSG00000186838	
ENSG00000197748	WDR96
ENSG00000214686	IQCF6
ENSG00000176401	EID2B
ENSG00000177951	BET1L
ENSG00000176396	EID2
ENSG00000229972	IQCF3
ENSG00000105198	LGALS13
ENSG00000214029	ZNF891
ENSG00000249861	LGALS16
ENSG00000256223	ZNF10
ENSG00000096155	BAG6
ENSG00000118985	ELL2
ENSG00000095303	PTGS1
ENSG00000183726	TMEM50A
ENSG00000133019	CHRM3
ENSG00000188419	CHM
ENSG00000112297	AIM1
ENSG00000226490	
ENSG00000171045	TSNARE1
ENSG00000084734	GCKR
ENSG00000116726	PRAMEF12
ENSG00000184345	IQCF2
ENSG00000248712	CCDC153
ENSG00000116721	PRAMEF1
ENSG00000214681	IQCF5
ENSG00000155816	FMN2
ENSG00000186275	NBPF12
ENSG00000156170	NDUFAF6
ENSG00000222018	
ENSG00000166452	AKIP1
ENSG00000243627	
ENSG00000180509	KCNE1
ENSG00000173389	IQCF1
ENSG00000175426	PCSK1
ENSG00000126733	DACH2
ENSG00000090612	ZNF268
ENSG00000099949	LZTR1
ENSG00000188076	SCGB1C1
ENSG00000110395	CBL
ENSG00000204513	PRAMEF11
ENSG00000177947	ODF3
ENSG00000109339	MAPK10
ENSG00000204149	AGAP6
ENSG00000159200	RCAN1
ENSG00000179172	HNRNPCL1
ENSG00000120952	PRAMEF2
ENSG00000076706	MCAM
ENSG00000243073	PRAMEF4
ENSG00000177963	RIC8A
ENSG00000148358	GPR107
ENSG00000184436	THAP7
ENSG00000100916	BRMS1L
ENSG00000099957	P2RX6
ENSG00000187545	PRAMEF10
ENSG00000143158	MPC2
ENSG00000204510	PRAMEF7
ENSG00000099290	FAM21A
ENSG00000188672	RHCE
ENSG00000176871	WSB2
ENSG00000206409	APOM
ENSG00000233438	
ENSG00000221843	C2orf16
ENSG00000243943	ZNF512
ENSG00000114767	RRP9
ENSG00000260117	CHAMP1
ENSG00000203623	C6orf47
ENSG00000206408	GPANK1
ENSG00000232423	PRAMEF6
ENSG00000130347	RTN4IP1
ENSG00000173456	RNF26
ENSG00000223953	C1QTNF5
ENSG00000235718	
ENSG00000041880	PARP3
ENSG00000187741	FANCA
ENSG00000099960	SLC7A4
ENSG00000204520	MICA
ENSG00000131791	PRKAB2
ENSG00000181790	BAI1
ENSG00000187905	
ENSG00000239511	POM121L7
ENSG00000164815	ORC5
ENSG00000151332	MBIP
ENSG00000133475	GGT2
ENSG00000180875	GREM2
ENSG00000176029	C11orf16
ENSG00000182901	RGS7
ENSG00000206406	CSNK2B
ENSG00000176009	ASCL3
ENSG00000175348	TMEM9B
ENSG00000188611	ASAH2
ENSG00000143164	DCAF6
ENSG00000198576	ARC
ENSG00000167653	PSCA
ENSG00000198567	
ENSG00000196934	RIMBP3B
ENSG00000196979	
ENSG00000107130	NCS1
ENSG00000169635	HIC2
ENSG00000204508	PRAMEF22
ENSG00000256825	
ENSG00000183246	RIMBP3C
ENSG00000259159	MFRP
ENSG00000239810	
ENSG00000160886	LY6K
ENSG00000185651	UBE2L3
ENSG00000229571	
ENSG00000136834	OR1J1
ENSG00000197233	OR1J2
ENSG00000131781	FMO5
ENSG00000239590	OR1J4
ENSG00000161179	YDJC
ENSG00000255748	
ENSG00000204503	PRAMEF3
ENSG00000227059	ANHX
ENSG00000171505	OR1N1
ENSG00000171501	OR1N2
ENSG00000175352	NRIP3
ENSG00000164938	TP53INP1
ENSG00000153113	CAST
ENSG00000102271	KLHL4
ENSG00000239285	LY6G5B
ENSG00000206404	LY6G5C
ENSG00000036672	USP2
ENSG00000142082	SIRT3
ENSG00000132376	INPP5K
ENSG00000161180	CCDC116
ENSG00000159212	CLIC6
ENSG00000128228	SDF2L1
ENSG00000100023	PPIL2
ENSG00000159216	RUNX1
ENSG00000171496	OR1L8
ENSG00000204414	CSHL1
ENSG00000204502	PRAMEF5
ENSG00000165202	OR1Q1
ENSG00000171484	OR1B1
ENSG00000176834	VSIG10
ENSG00000187416	LHFPL3
ENSG00000173679	OR1L1
ENSG00000182330	PRAMEF8
ENSG00000148357	HMCN2
ENSG00000204516	MICB
ENSG00000259384	GH1
ENSG00000171481	OR1L3
ENSG00000136939	OR1L4
ENSG00000171459	OR1L6
ENSG00000175895	PLEKHF2
ENSG00000232387	SKA2L
ENSG00000204501	PRAMEF9
ENSG00000206403	ABHD16A
ENSG00000198964	SGMS1
ENSG00000156172	C8orf37
ENSG00000148834	GSTO1
ENSG00000148215	OR5C1
ENSG00000136940	PDCL
ENSG00000130193	THEM6
ENSG00000156466	GDF6
ENSG00000131778	CHD1L
ENSG00000126233	SLURP1
ENSG00000176714	CCDC121
ENSG00000089220	PEBP1
ENSG00000197353	LYPD2
ENSG00000147183	CPXCR1
ENSG00000204495	PRAMEF13
ENSG00000175356	SCUBE2
ENSG00000204511	MCCD1
ENSG00000156467	UQCRB
ENSG00000198522	GPN1
ENSG00000204491	PRAMEF18
ENSG00000100027	YPEL1
ENSG00000135090	TAOK3
ENSG00000100030	MAPK1
ENSG00000229415	SFTA3
ENSG00000180155	LYNX1
ENSG00000005483	MLL5
ENSG00000254870	ATP6V1G2-DDX39B
ENSG00000206402	LY6G6D
ENSG00000153779	TGIF2LX
ENSG00000238091	
ENSG00000184492	FOXD4L1
ENSG00000174740	PABPC5
ENSG00000130348	QRSL1
ENSG00000100034	PPM1F
ENSG00000215428	
ENSG00000065621	GSTO2
ENSG00000130707	ASS1
ENSG00000165204	OR1K1
ENSG00000204488	PRAMEF16
ENSG00000243804	LY6G6F
ENSG00000206401	
ENSG00000056586	RC3H2
ENSG00000206396	C6orf25
ENSG00000144134	RABL2A
ENSG00000198563	DDX39B
ENSG00000204178	TMEM57
ENSG00000100038	TOP3B
ENSG00000154096	THY1
ENSG00000167656	LY6D
ENSG00000180929	GPR62
ENSG00000007312	CD79B
ENSG00000090097	PCBP4
ENSG00000104499	GML
ENSG00000185627	PSMD13
ENSG00000160882	CYP11B1
ENSG00000110400	PVRL1
ENSG00000102290	PCDH11X
ENSG00000206398	LY6G6C
ENSG00000157978	LDLRAP1
ENSG00000206395	DDAH2
ENSG00000204147	ASAH2B
ENSG00000007314	SCN4A
ENSG00000204486	PRAMEF21
ENSG00000157358	PRAMEF15
ENSG00000206394	CLIC1
ENSG00000185917	SETD4
ENSG00000130349	C6orf203
ENSG00000156469	MTERFD1
ENSG00000148584	A1CF
ENSG00000178409	BEND3
ENSG00000164494	PDSS2
ENSG00000184014	DENND5A
ENSG00000204481	PRAMEF14
ENSG00000115084	SLC35F5
ENSG00000169575	VPREB1
ENSG00000255247	
ENSG00000255216	
ENSG00000204480	PRAMEF19
ENSG00000235569	MSH5
ENSG00000204479	PRAMEF17
ENSG00000137699	TRIM29
ENSG00000204478	PRAMEF20
ENSG00000162494	LRRC38
ENSG00000136352	NKX2-1
ENSG00000162493	PDPN
ENSG00000136327	NKX2-8
ENSG00000198807	PAX9
ENSG00000174238	PITPNA
ENSG00000163629	PTPN13
ENSG00000235471	
ENSG00000143147	GPR161
ENSG00000156471	PTDSS1
ENSG00000224383	C17orf72
ENSG00000148841	ITPRIP
ENSG00000179142	CYP11B2
ENSG00000108622	ICAM2
ENSG00000120051	CCDC147
ENSG00000160932	LY6E
ENSG00000198477	ZNF280B
ENSG00000204991	SPIRE2
ENSG00000169548	ZNF280A
ENSG00000119760	SUPT7L
ENSG00000185686	PRAME
ENSG00000185532	PRKG1
ENSG00000183032	SLC25A21
ENSG00000111707	SUDS3
ENSG00000186310	NAP1L3
ENSG00000220891	
ENSG00000179083	FAM133A
ENSG00000116128	BCL9
ENSG00000183169	POM121L1P
ENSG00000174885	NLRP6
ENSG00000100121	GGTLC2
ENSG00000143155	TIPRL
ENSG00000227686	VARS
ENSG00000142102	ATHL1
ENSG00000176984	
ENSG00000178607	ERN1
ENSG00000147202	DIAPH2
ENSG00000091483	FH
ENSG00000172850	LSM2
ENSG00000135250	SRPK2
ENSG00000139767	SRRM4
ENSG00000112320	SOBP
ENSG00000186130	ZBTB6
ENSG00000146285	SCML4
ENSG00000163798	SLC4A1AP
ENSG00000116731	PRDM2
ENSG00000206383	HSPA1L
ENSG00000184232	OAF
ENSG00000137709	POU2F3
ENSG00000117009	KMO
ENSG00000254709	IGLL5
ENSG00000258708	
ENSG00000215328	HSPA1A
ENSG00000151338	MIPOL1
ENSG00000162836	ACP6
ENSG00000171448	ZBTB26
ENSG00000169439	SDC2
ENSG00000114779	ABHD14B
ENSG00000100218	RTDR1
ENSG00000136478	TEX2
ENSG00000159228	CBR1
ENSG00000212866	HSPA1B
ENSG00000011454	RABGAP1
ENSG00000156395	SORCS3
ENSG00000128266	GNAZ
ENSG00000206380	C6orf48
ENSG00000115091	ACTR3
ENSG00000181264	TMEM136
ENSG00000213064	SFT2D2
ENSG00000091127	PUS7
ENSG00000100228	RAB36
ENSG00000159231	CBR3
ENSG00000025796	SEC63
ENSG00000142197	DOPEY2
ENSG00000152137	HSPB8
ENSG00000177613	CSTF2T
ENSG00000107984	DKK1
ENSG00000186716	BCR
ENSG00000141002	TCF25
ENSG00000196914	ARHGEF12
ENSG00000205334	
ENSG00000243147	MRPL33
ENSG00000248487	ABHD14A
ENSG00000183273	CCDC60
ENSG00000214262	ANKRD36BP1
ENSG00000143178	TBX19
ENSG00000175497	DPP10
ENSG00000257944	
ENSG00000257705	
ENSG00000184494	NEU1
ENSG00000108018	SORCS1
ENSG00000165471	MBL2
ENSG00000206338	CYP21A2
ENSG00000256525	POLG2
ENSG00000171174	RBKS
ENSG00000143140	GJA5
ENSG00000128322	IGLL1
ENSG00000243989	ACY1
ENSG00000213760	ATP6V1G2
ENSG00000189269	C22orf43
ENSG00000150275	PCDH15
ENSG00000206378	SLC44A4
ENSG00000129514	FOXA1
ENSG00000143185	XCL2
ENSG00000143184	XCL1
ENSG00000054277	OPN3
ENSG00000139865	TTC6
ENSG00000159496	RGL4
ENSG00000203668	CHML
ENSG00000162843	WDR64
ENSG00000204086	RPA4
ENSG00000165194	PCDH19
ENSG00000187792	ZNF70
ENSG00000128218	VPREB3
ENSG00000143196	DPT
ENSG00000169314	C22orf15
ENSG00000081087	OSTM1
ENSG00000158019	BRE
ENSG00000206376	EHMT2
ENSG00000114786	ABHD14A-ACY1
ENSG00000145283	SLC10A6
ENSG00000163633	C4orf36
ENSG00000204498	NFKBIL1
ENSG00000121634	GJA8
ENSG00000188092	GPR89B
ENSG00000162244	RPL29
ENSG00000143153	ATP1B1
ENSG00000112333	NR2E1
ENSG00000159256	MORC3
ENSG00000250479	CHCHD10
ENSG00000164086	DUSP7
ENSG00000172493	AFF1
ENSG00000099953	MMP11
ENSG00000135249	RINT1
ENSG00000099956	SMARCB1
ENSG00000000005	TNMD
ENSG00000174371	EXO1
ENSG00000108654	DDX5
ENSG00000099958	DERL3
ENSG00000139874	SSTR1
ENSG00000226979	LTA
ENSG00000176435	CLEC14A
ENSG00000000003	TSPAN6
ENSG00000256097	C3orf74
ENSG00000133460	SLC2A11
ENSG00000164087	POC1A
ENSG00000100934	SEC23A
ENSG00000088205	DDX18
ENSG00000185055	EFCAB10
ENSG00000146776	ATXN7L1
ENSG00000112335	SNX3
ENSG00000206372	C2
ENSG00000143156	NME7
ENSG00000135537	LACE1
ENSG00000258890	CEP95
ENSG00000232810	TNF
ENSG00000145332	KLHL8
ENSG00000227507	LTB
ENSG00000149403	GRIK4
ENSG00000108039	XPNPEP1
ENSG00000023330	ALAS1
ENSG00000251357	
ENSG00000240972	MIF
ENSG00000128536	CDHR3
ENSG00000164307	ERAP1
ENSG00000218537	
ENSG00000133433	GSTT2B
ENSG00000099974	DDTL
ENSG00000099977	DDT
ENSG00000099984	GSTT2
ENSG00000206366	ZBTB12
ENSG00000203836	NBPF24
ENSG00000125633	CCDC93
ENSG00000184674	GSTT1
ENSG00000241253	CFB
ENSG00000204306	
ENSG00000154114	TBCEL
ENSG00000102359	SRPX2
ENSG00000197769	MAP1LC3C
ENSG00000118689	FOXO3
ENSG00000255963	PPIAL4A
ENSG00000159259	CHAF1B
ENSG00000180287	PLD5
ENSG00000122497	NBPF14
ENSG00000204482	LST1
ENSG00000118690	ARMC2
ENSG00000108854	SMURF2
ENSG00000099991	CABIN1
ENSG00000239732	TLR9
ENSG00000170509	HSD17B13
ENSG00000008282	SYPL1
ENSG00000173366	
ENSG00000247596	TWF2
ENSG00000109927	TECTA
ENSG00000099994	SUSD2
ENSG00000075426	FOSL2
ENSG00000206357	RDBP
ENSG00000176809	LRRC37A3
ENSG00000102362	SYTL4
ENSG00000198189	HSD17B11
ENSG00000105835	NAMPT
ENSG00000117475	BLZF1
ENSG00000143702	CEP170
ENSG00000099998	GGT5
ENSG00000256374	PPIAL4D
ENSG00000163803	PLB1
ENSG00000203832	NBPF20
ENSG00000100014	SPECC1L
ENSG00000206353	SKIV2L
ENSG00000080546	SESN1
ENSG00000159261	CLDN14
ENSG00000109929	SC5DL
ENSG00000092208	GEMIN2
ENSG00000120063	GNA13
ENSG00000170502	NUDT9
ENSG00000137642	SORL1
ENSG00000247121	
ENSG00000258555	
ENSG00000159263	SIM2
ENSG00000128271	ADORA2A
ENSG00000164088	PPM1M
ENSG00000117477	C1orf114
ENSG00000178803	C22orf45
ENSG00000100024	UPB1
ENSG00000101811	CSTF2
ENSG00000164308	ERAP2
ENSG00000249860	MTRNR2L5
ENSG00000108370	RGS9
ENSG00000117479	SLC19A2
ENSG00000138867	C22orf13
ENSG00000159267	HLCS
ENSG00000125629	INSIG2
ENSG00000206346	DOM3Z
ENSG00000122952	ZWINT
ENSG00000007952	NOX1
ENSG00000163064	EN1
ENSG00000152583	SPARCL1
ENSG00000100028	SNRPD3
ENSG00000253276	CCDC71L
ENSG00000204475	NCR3
ENSG00000105851	PIK3CG
ENSG00000148828	
ENSG00000005249	PRKAR2B
ENSG00000100031	GGT1
ENSG00000198734	F5
ENSG00000019169	MARCO
ENSG00000151151	IPMK
ENSG00000105856	HBP1
ENSG00000183137	CEP57L1
ENSG00000182400	TRAPPC6B
ENSG00000122873	CISD1
ENSG00000183145	DSCR6
ENSG00000185808	PIGP
ENSG00000168646	AXIN2
ENSG00000164091	WDR82
ENSG00000260069	TBC1D3B
ENSG00000206342	STK19
ENSG00000243452	NBPF15
ENSG00000182489	XKRX
ENSG00000204472	AIF1
ENSG00000144119	C1QL2
ENSG00000115107	STEAP3
ENSG00000072401	UBE2D1
ENSG00000206340	C4A
ENSG00000100941	PNN
ENSG00000113441	LNPEP
ENSG00000260199	CCL3L3
ENSG00000260717	CCL4L2
ENSG00000174225	ARL13A
ENSG00000266076	
ENSG00000154240	CEP112
ENSG00000213639	PPP1CB
ENSG00000168237	GLYCTK
ENSG00000152591	DSPP
ENSG00000182670	TTC3
ENSG00000152592	DMP1
ENSG00000108064	TFAM
ENSG00000186132	C2orf76
ENSG00000178026	FAM211B
ENSG00000029559	IBSP
ENSG00000259795	
ENSG00000184571	PIWIL3
ENSG00000054282	SDCCAG8
ENSG00000259571	BLID
ENSG00000255015	
ENSG00000164597	COG5
ENSG00000234214	FAM75A4
ENSG00000167037	SGSM1
ENSG00000125170	DOK4
ENSG00000154127	UBASH3B
ENSG00000114841	DNAH1
ENSG00000260287	
ENSG00000206069	TMEM211
ENSG00000259801	
ENSG00000168481	LGI3
ENSG00000197077	KIAA1671
ENSG00000203827	NBPF16
ENSG00000233788	FAM75A5
ENSG00000229353	TNXB
ENSG00000109943	CRTAM
ENSG00000183148	ANKRD20A2
ENSG00000203818	HIST2H3PS2
ENSG00000261256	
ENSG00000188917	TRMT2B
ENSG00000203817	FAM72C
ENSG00000122870	BICC1
ENSG00000111530	CAND1
ENSG00000109944	C11orf63
ENSG00000100053	CRYBB3
ENSG00000150526	MIA2
ENSG00000198161	PPIAL4C
ENSG00000203815	
ENSG00000244752	CRYBB2
ENSG00000150337	FCGR1A
ENSG00000152595	MEPE
ENSG00000163806	SPDYA
ENSG00000100068	LRP5L
ENSG00000260952	ZNHIT3
ENSG00000168484	SFTPC
ENSG00000100077	ADRBK2
ENSG00000172209	GPR22
ENSG00000155368	DBI
ENSG00000105865	DUS4L
ENSG00000204469	PRRC2A
ENSG00000251606	
ENSG00000145721	LIX1
ENSG00000133454	MYO18B
ENSG00000188909	BSX
ENSG00000240240	
ENSG00000243587	C6orf183
ENSG00000260164	MYO19
ENSG00000232962	HLA-DOA
ENSG00000058729	RIOK2
ENSG00000215126	CBWD7
ENSG00000118785	SPP1
ENSG00000109971	HSPA8
ENSG00000174175	SELP
ENSG00000206331	PRRT1
ENSG00000135736	CCDC102A
ENSG00000206329	PPT2
ENSG00000159618	GPR114
ENSG00000258941	
ENSG00000091583	APOH
ENSG00000135535	CD164
ENSG00000150527	CTAGE5
ENSG00000224103	HLA-DPA1
ENSG00000165443	PHYHIPL
ENSG00000244444	EGFL8
ENSG00000203814	HIST2H2BF
ENSG00000171227	TMEM37
ENSG00000183598	HIST2H3D
ENSG00000183941	HIST2H4A
ENSG00000168487	BMP1
ENSG00000174136	RGMB
ENSG00000100095	SEZ6L
ENSG00000154229	PRKCA
ENSG00000080293	SCTR
ENSG00000117020	AKT3
ENSG00000075790	BCAP29
ENSG00000171103	TRMT61B
ENSG00000206324	AGPAT1
ENSG00000153922	CHD1
ENSG00000126950	TMEM35
ENSG00000261300	PIGW
ENSG00000203811	HIST2H3C
ENSG00000102384	CENPI
ENSG00000183558	HIST2H2AA3
ENSG00000260508	GGNBP2
ENSG00000203812	HIST2H2AA4
ENSG00000163811	WDR43
ENSG00000148541	FAM13C
ENSG00000128203	ASPHD2
ENSG00000183574	RNF5
ENSG00000127334	DYRK2
ENSG00000163075	
ENSG00000203876	
ENSG00000100099	HPS4
ENSG00000230708	HLA-DPB1
ENSG00000148700	ADD3
ENSG00000185250	PPIL6
ENSG00000203852	HIST2H3A
ENSG00000182217	HIST2H4B
ENSG00000184678	HIST2H2BE
ENSG00000075429	CACNG5
ENSG00000111537	IFNG
ENSG00000178096	BOLA1
ENSG00000261508	DHRS11
ENSG00000144120	TMEM177
ENSG00000206320	AGER
ENSG00000075461	CACNG4
ENSG00000262595	MRM1
ENSG00000118762	PKD2
ENSG00000214167	
ENSG00000108878	CACNG1
ENSG00000184260	HIST2H2AC
ENSG00000184270	HIST2H2AB
ENSG00000159164	SV2A
ENSG00000102385	DRP2
ENSG00000179456	ZNF238
ENSG00000205336	GPR56
ENSG00000173728	C1orf100
ENSG00000000460	C1orf112
ENSG00000088179	PTPN4
ENSG00000198265	HELZ
ENSG00000100104	SRRD
ENSG00000035687	ADSS
ENSG00000091137	SLC26A4
ENSG00000100109	TFIP11
ENSG00000135587	SMPD2
ENSG00000189350	FAM179A
ENSG00000166250	CLMP
ENSG00000174132	FAM174A
ENSG00000105879	CBLL1
ENSG00000163930	BAP1
ENSG00000128294	TPST2
ENSG00000204463	BAG6
ENSG00000254667	
ENSG00000023171	GRAMD1B
ENSG00000206315	PBX2
ENSG00000113532	ST8SIA4
ENSG00000118777	ABCG2
ENSG00000100122	CRYBB1
ENSG00000204828	FOXD4L2
ENSG00000132498	ANKRD20A3
ENSG00000196431	CRYBA4
ENSG00000143368	SF3B4
ENSG00000169184	MN1
ENSG00000180957	PITPNB
ENSG00000197170	PSMD12
ENSG00000141447	OSBPL1A
ENSG00000111536	IL26
ENSG00000127318	IL22
ENSG00000135596	MICAL1
ENSG00000165449	SLC16A9
ENSG00000111554	MDM1
ENSG00000206314	GPSM3
ENSG00000091138	SLC26A3
ENSG00000206312	NOTCH4
ENSG00000102387	TAF7L
ENSG00000108091	CCDC6
ENSG00000179270	C2orf71
ENSG00000235931	C10orf40
ENSG00000173930	SLCO4C1
ENSG00000185775	FAM75A6
ENSG00000014914	MTMR11
ENSG00000115295	CLIP4
ENSG00000154529	CNTNAP3B
ENSG00000100154	TTC28
ENSG00000179361	ARID3B
ENSG00000179397	C1orf101
ENSG00000133107	TRPC4
ENSG00000183765	CHEK2
ENSG00000010318	PHF7
ENSG00000126953	TIMM8A
ENSG00000151150	ANK3
ENSG00000227801	COL11A2
ENSG00000010671	BTK
ENSG00000205359	SLCO6A1
ENSG00000165355	FBXO33
ENSG00000115109	EPB41L5
ENSG00000157538	DSCR3
ENSG00000179335	CLK3
ENSG00000165379	LRFN5
ENSG00000154217	PITPNC1
ENSG00000257484	
ENSG00000206310	C6orf10
ENSG00000258850	
ENSG00000189139	FSCB
ENSG00000179476	C14orf28
ENSG00000258339	
ENSG00000010319	SEMA3G
ENSG00000127314	RAP1B
ENSG00000229597	BTNL2
ENSG00000091140	DLD
ENSG00000179454	KLHL28
ENSG00000206308	HLA-DRA
ENSG00000145730	PAM
ENSG00000171094	ALK
ENSG00000196101	HLA-DRB3
ENSG00000206306	HLA-DRB1
ENSG00000166257	SCN3B
ENSG00000206305	HLA-DQA1
ENSG00000257538	
ENSG00000206302	HLA-DQB1
ENSG00000130935	NOL11
ENSG00000257213	
ENSG00000225103	HLA-DQA2
ENSG00000196610	HLA-DQB2
ENSG00000154059	IMPACT
ENSG00000198718	FAM179B
ENSG00000206299	TAP2
ENSG00000166261	ZNF202
ENSG00000168490	PHYHIP
ENSG00000206298	PSMB8
ENSG00000204814	
ENSG00000091136	LAMB1
ENSG00000154537	FAM27C
ENSG00000119950	MXI1
ENSG00000134489	HRH4
ENSG00000182368	FAM27A
ENSG00000204807	FAM27E2
ENSG00000237198	
ENSG00000168495	POLR3D
ENSG00000100209	HSCB
ENSG00000198795	ZNF521
ENSG00000243594	PSMB9
ENSG00000221931	OR6X1
ENSG00000188404	SELL
ENSG00000196099	OR6M1
ENSG00000231997	
ENSG00000163644	PPM1K
ENSG00000204300	TMEM225
ENSG00000236029	
ENSG00000163113	OTUD7B
ENSG00000159873	CCDC117
ENSG00000120686	UFM1
ENSG00000234734	FAM75A7
ENSG00000181518	OR8D4
ENSG00000171014	OR4D5
ENSG00000121644	DESI2
ENSG00000206297	TAP1
ENSG00000232833	
ENSG00000170215	FAM27B
ENSG00000197181	PIWIL2
ENSG00000114854	TNNC1
ENSG00000171634	BPTF
ENSG00000179151	EDC3
ENSG00000010322	NISCH
ENSG00000100219	XBP1
ENSG00000196774	ANKRD20A1
ENSG00000183579	ZNRF3
ENSG00000181499	OR6T1
ENSG00000196248	OR10S1
ENSG00000141380	SS18
ENSG00000254737	OR10G4
ENSG00000203667	COX20
ENSG00000155282	
ENSG00000236981	OR10G9
ENSG00000234560	OR10G8
ENSG00000204793	FOXD4L6
ENSG00000182634	OR10G7
ENSG00000241674	HLA-DMB
ENSG00000204790	CBWD6
ENSG00000110002	VWA5A
ENSG00000138642	HERC6
ENSG00000100249	C22orf31
ENSG00000183762	KREMEN1
ENSG00000136631	VPS45
ENSG00000242685	HLA-DMA
ENSG00000112365	ZBTB24
ENSG00000153187	HNRNPU
ENSG00000186998	EMID1
ENSG00000150893	FREM2
ENSG00000091128	LAMB4
ENSG00000227322	RXRB
ENSG00000140465	CYP1A1
ENSG00000215077	BRD2
ENSG00000155085	AKD1
ENSG00000133115	STOML3
ENSG00000120685	PROSER1
ENSG00000197309	OR10D3
ENSG00000196341	OR8D1
ENSG00000100263	RHBDD3
ENSG00000186665	C17orf58
ENSG00000104635	SLC39A14
ENSG00000197263	OR8D2
ENSG00000204293	OR8B2
ENSG00000196661	OR8B3
ENSG00000198657	OR8B4
ENSG00000197125	OR8B8
ENSG00000140505	CYP1A2
ENSG00000182481	KPNA2
ENSG00000182944	EWSR1
ENSG00000103653	CSK
ENSG00000170953	OR8B12
ENSG00000170312	CDK1
ENSG00000226479	TMEM185B
ENSG00000111581	NUP107
ENSG00000144118	RALB
ENSG00000196119	OR8A1
ENSG00000154143	PANX3
ENSG00000154144	TBRG1
ENSG00000010327	STAB1
ENSG00000188811	NHLRC3
ENSG00000206292	HLA-DOA
ENSG00000182885	GPR97
ENSG00000154611	PSMA8
ENSG00000206291	HLA-DPA1
ENSG00000196704	AMZ2
ENSG00000183722	LHFP
ENSG00000226614	SLC39A7
ENSG00000215048	HLA-DPB1
ENSG00000133103	COG6
ENSG00000138646	HERC5
ENSG00000091129	NRCAM
ENSG00000120910	PPP3CC
ENSG00000257589	
ENSG00000257525	
ENSG00000257203	
ENSG00000141384	TAF4B
ENSG00000163083	INHBB
ENSG00000206290	COL11A2
ENSG00000074047	GLI2
ENSG00000159625	CCDC135
ENSG00000140506	LMAN1L
ENSG00000072422	RHOBTB1
ENSG00000203666	EFCAB2
ENSG00000228712	HSD17B8
ENSG00000134504	KCTD1
ENSG00000023902	PLEKHO1
ENSG00000175782	SLC35E3
ENSG00000145337	PYURF
ENSG00000150907	FOXO1
ENSG00000226788	RING1
ENSG00000255072	PIGY
ENSG00000171885	AQP4
ENSG00000138641	HERC3
ENSG00000185340	GAS2L1
ENSG00000196932	TMEM26
ENSG00000140854	KATNB1
ENSG00000141337	ARSG
ENSG00000102738	MRPS31
ENSG00000100276	RASL10A
ENSG00000213578	CPLX3
ENSG00000183346	C10orf107
